tenant_id,transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,total_amount,payment_method,channel
demo_business_001,T0022976,2025-11-02,C000,P007,1,3.5,3.5,mobile_wallet,retail
demo_business_001,T0022975,2025-11-02,C000,P009,1,3.0,3.0,cash,retail
demo_business_001,T0022974,2025-11-02,C000,P001,1,3.25,3.25,card,retail
demo_business_001,T0022973,2025-11-02,C000,P002,1,4.5,4.5,mobile_wallet,retail
demo_business_001,T0022972,2025-11-02,C000,P006,1,3.75,3.75,card,retail
demo_business_001,T0022971,2025-11-02,C000,P009,2,3.0,6.0,card,retail
demo_business_001,T0022979,2025-11-02,C000,P015,2,15.0,30.0,card,retail
demo_business_001,T0023067,2025-11-03,C000,P011,2,6.95,13.9,cash,retail
demo_business_001,T0023062,2025-11-03,C000,P010,2,7.5,15.0,cash,retail
demo_business_001,T0023063,2025-11-03,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0023064,2025-11-03,C000,P003,1,4.75,4.75,mobile_wallet,retail
demo_business_001,T0023065,2025-11-03,C000,P016,1,25.0,25.0,mobile_wallet,retail
demo_business_001,T0023066,2025-11-03,C000,P005,1,5.25,5.25,card,retail
demo_business_001,T0023068,2025-11-03,C000,P004,2,4.95,9.9,card,retail
demo_business_001,T0023059,2025-11-03,C000,P001,1,3.25,3.25,card,retail
demo_business_001,T0023070,2025-11-03,C000,P012,2,14.0,28.0,mobile_wallet,retail
demo_business_001,T0023071,2025-11-03,C000,P002,1,4.5,4.5,card,retail
demo_business_001,T0023072,2025-11-03,C000,P012,1,14.0,14.0,card,retail
demo_business_001,T0023073,2025-11-03,C000,P008,1,3.25,3.25,card,retail
demo_business_001,T0023074,2025-11-03,C000,P013,1,18.0,18.0,card,retail
demo_business_001,T0023024,2025-11-03,C000,P012,1,14.0,14.0,cash,retail
demo_business_001,T0023069,2025-11-03,C000,P005,1,5.25,5.25,card,retail
demo_business_001,T0023060,2025-11-03,C000,P003,1,4.75,4.75,mobile_wallet,retail
demo_business_001,T0023025,2025-11-03,C000,P013,1,18.0,18.0,card,retail
demo_business_001,T0023027,2025-11-03,C000,P003,1,4.75,4.75,card,retail
demo_business_001,T0023058,2025-11-03,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0023057,2025-11-03,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0023056,2025-11-03,C000,P006,1,3.75,3.75,mobile_wallet,retail
demo_business_001,T0023055,2025-11-03,C000,P007,1,3.5,3.5,cash,retail
demo_business_001,T0023054,2025-11-03,C000,P001,2,3.25,6.5,card,retail
demo_business_001,T0023053,2025-11-03,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0023052,2025-11-03,C000,P015,2,15.0,30.0,card,retail
demo_business_001,T0023051,2025-11-03,C000,P004,3,4.95,14.85,cash,retail
demo_business_001,T0023050,2025-11-03,C000,P016,1,25.0,25.0,cash,retail
demo_business_001,T0023049,2025-11-03,C000,P007,1,3.5,3.5,mobile_wallet,retail
demo_business_001,T0023048,2025-11-03,C000,P004,1,4.95,4.95,card,retail
demo_business_001,T0023047,2025-11-03,C000,P011,1,6.95,6.95,card,retail
demo_business_001,T0023046,2025-11-03,C000,P004,1,4.95,4.95,mobile_wallet,retail
demo_business_001,T0023045,2025-11-03,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0023026,2025-11-03,C000,P016,1,25.0,25.0,cash,retail
demo_business_001,T0023044,2025-11-03,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0023042,2025-11-03,C000,P016,2,25.0,50.0,card,retail
demo_business_001,T0023028,2025-11-03,C000,P004,1,4.95,4.95,cash,retail
demo_business_001,T0023029,2025-11-03,C000,P002,2,4.5,9.0,mobile_wallet,retail
demo_business_001,T0023030,2025-11-03,C000,P010,1,7.5,7.5,cash,retail
demo_business_001,T0023031,2025-11-03,C000,P013,1,18.0,18.0,mobile_wallet,retail
demo_business_001,T0023032,2025-11-03,C000,P005,2,5.25,10.5,card,retail
demo_business_001,T0023033,2025-11-03,C000,P007,1,3.5,3.5,card,retail
demo_business_001,T0023034,2025-11-03,C000,P013,1,18.0,18.0,card,retail
demo_business_001,T0023035,2025-11-03,C000,P005,1,5.25,5.25,mobile_wallet,retail
demo_business_001,T0023036,2025-11-03,C000,P002,1,4.5,4.5,card,retail
demo_business_001,T0023037,2025-11-03,C000,P004,1,4.95,4.95,card,retail
demo_business_001,T0023038,2025-11-03,C000,P004,1,4.95,4.95,cash,retail
demo_business_001,T0023039,2025-11-03,C000,P011,1,6.95,6.95,cash,retail
demo_business_001,T0023040,2025-11-03,C000,P009,1,3.0,3.0,mobile_wallet,retail
demo_business_001,T0023041,2025-11-03,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0023061,2025-11-03,C000,P007,1,3.5,3.5,cash,retail
demo_business_001,T0023043,2025-11-03,C000,P005,1,5.25,5.25,cash,retail
demo_business_001,T0039204,2025-11-04,C004,P019,13,48.0,624.0,invoice,wholesale
demo_business_001,T0023100,2025-11-04,C000,P004,1,4.95,4.95,cash,retail
demo_business_001,T0023110,2025-11-04,C000,P011,1,6.95,6.95,cash,retail
demo_business_001,T0023101,2025-11-04,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0023102,2025-11-04,C000,P010,2,7.5,15.0,card,retail
demo_business_001,T0023104,2025-11-04,C000,P002,1,4.5,4.5,card,retail
demo_business_001,T0023105,2025-11-04,C000,P012,2,14.0,28.0,card,retail
demo_business_001,T0023106,2025-11-04,C000,P011,1,6.95,6.95,card,retail
demo_business_001,T0023107,2025-11-04,C000,P013,1,18.0,18.0,card,retail
demo_business_001,T0023108,2025-11-04,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0023109,2025-11-04,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0023111,2025-11-04,C000,P002,1,4.5,4.5,mobile_wallet,retail
demo_business_001,T0023099,2025-11-04,C000,P003,2,4.75,9.5,card,retail
demo_business_001,T0023112,2025-11-04,C000,P002,2,4.5,9.0,card,retail
demo_business_001,T0023114,2025-11-04,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0023115,2025-11-04,C000,P012,1,14.0,14.0,card,retail
demo_business_001,T0023116,2025-11-04,C000,P013,1,18.0,18.0,mobile_wallet,retail
demo_business_001,T0023117,2025-11-04,C000,P016,1,25.0,25.0,cash,retail
demo_business_001,T0023118,2025-11-04,C000,P008,1,3.25,3.25,card,retail
demo_business_001,T0023119,2025-11-04,C000,P010,1,7.5,7.5,mobile_wallet,retail
demo_business_001,T0023120,2025-11-04,C000,P008,1,3.25,3.25,mobile_wallet,retail
demo_business_001,T0023121,2025-11-04,C000,P015,2,15.0,30.0,card,retail
demo_business_001,T0023122,2025-11-04,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0023113,2025-11-04,C000,P007,1,3.5,3.5,cash,retail
demo_business_001,T0023098,2025-11-04,C000,P004,1,4.95,4.95,card,retail
demo_business_001,T0023103,2025-11-04,C000,P005,1,5.25,5.25,card,retail
demo_business_001,T0023096,2025-11-04,C000,P006,1,3.75,3.75,cash,retail
demo_business_001,T0023075,2025-11-04,C000,P004,1,4.95,4.95,card,retail
demo_business_001,T0023076,2025-11-04,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0023077,2025-11-04,C000,P012,2,14.0,28.0,card,retail
demo_business_001,T0023078,2025-11-04,C000,P006,2,3.75,7.5,mobile_wallet,retail
demo_business_001,T0023079,2025-11-04,C000,P007,2,3.5,7.0,cash,retail
demo_business_001,T0023080,2025-11-04,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0023081,2025-11-04,C000,P009,1,3.0,3.0,cash,retail
demo_business_001,T0023097,2025-11-04,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0023083,2025-11-04,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0023084,2025-11-04,C000,P011,1,6.95,6.95,mobile_wallet,retail
demo_business_001,T0023085,2025-11-04,C000,P004,1,4.95,4.95,cash,retail
demo_business_001,T0023082,2025-11-04,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0023095,2025-11-04,C000,P005,1,5.25,5.25,cash,retail
demo_business_001,T0023087,2025-11-04,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0023088,2025-11-04,C000,P008,1,3.25,3.25,cash,retail
demo_business_001,T0023089,2025-11-04,C000,P005,1,5.25,5.25,card,retail
demo_business_001,T0023090,2025-11-04,C000,P006,3,3.75,11.25,cash,retail
demo_business_001,T0023091,2025-11-04,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0023092,2025-11-04,C000,P014,1,12.0,12.0,cash,retail
demo_business_001,T0023093,2025-11-04,C000,P012,2,14.0,28.0,cash,retail
demo_business_001,T0023094,2025-11-04,C000,P012,1,14.0,14.0,card,retail
demo_business_001,T0023086,2025-11-04,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0023156,2025-11-05,C000,P004,1,4.95,4.95,card,retail
demo_business_001,T0023155,2025-11-05,C000,P012,1,14.0,14.0,cash,retail
demo_business_001,T0023154,2025-11-05,C000,P003,1,4.75,4.75,card,retail
demo_business_001,T0023153,2025-11-05,C000,P007,1,3.5,3.5,card,retail
demo_business_001,T0023148,2025-11-05,C000,P003,1,4.75,4.75,cash,retail
demo_business_001,T0023151,2025-11-05,C000,P011,1,6.95,6.95,card,retail
demo_business_001,T0023150,2025-11-05,C000,P002,1,4.5,4.5,card,retail
demo_business_001,T0023149,2025-11-05,C000,P015,1,15.0,15.0,cash,retail
demo_business_001,T0023157,2025-11-05,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0023152,2025-11-05,C000,P011,3,6.95,20.85,card,retail
demo_business_001,T0023158,2025-11-05,C000,P006,1,3.75,3.75,mobile_wallet,retail
demo_business_001,T0023161,2025-11-05,C000,P008,1,3.25,3.25,card,retail
demo_business_001,T0023160,2025-11-05,C000,P015,1,15.0,15.0,mobile_wallet,retail
demo_business_001,T0023162,2025-11-05,C000,P014,1,12.0,12.0,mobile_wallet,retail
demo_business_001,T0023163,2025-11-05,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0023164,2025-11-05,C000,P008,1,3.25,3.25,mobile_wallet,retail
demo_business_001,T0023165,2025-11-05,C000,P006,1,3.75,3.75,card,retail
demo_business_001,T0023166,2025-11-05,C000,P007,2,3.5,7.0,card,retail
demo_business_001,T0023167,2025-11-05,C000,P005,1,5.25,5.25,card,retail
demo_business_001,T0023168,2025-11-05,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0023169,2025-11-05,C000,P009,1,3.0,3.0,cash,retail
demo_business_001,T0023147,2025-11-05,C000,P005,1,5.25,5.25,mobile_wallet,retail
demo_business_001,T0023159,2025-11-05,C000,P006,1,3.75,3.75,mobile_wallet,retail
demo_business_001,T0023146,2025-11-05,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0023138,2025-11-05,C000,P009,2,3.0,6.0,cash,retail
demo_business_001,T0023144,2025-11-05,C000,P002,1,4.5,4.5,mobile_wallet,retail
demo_business_001,T0023145,2025-11-05,C000,P011,1,6.95,6.95,cash,retail
demo_business_001,T0023123,2025-11-05,C000,P004,2,4.95,9.9,mobile_wallet,retail
demo_business_001,T0023124,2025-11-05,C000,P011,2,6.95,13.9,card,retail
demo_business_001,T0023125,2025-11-05,C000,P010,1,7.5,7.5,cash,retail
demo_business_001,T0023127,2025-11-05,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0023128,2025-11-05,C000,P007,1,3.5,3.5,card,retail
demo_business_001,T0023129,2025-11-05,C000,P011,1,6.95,6.95,card,retail
demo_business_001,T0023130,2025-11-05,C000,P007,1,3.5,3.5,card,retail
demo_business_001,T0023131,2025-11-05,C000,P006,3,3.75,11.25,cash,retail
demo_business_001,T0023132,2025-11-05,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0023126,2025-11-05,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0023134,2025-11-05,C000,P008,1,3.25,3.25,card,retail
demo_business_001,T0023135,2025-11-05,C000,P012,2,14.0,28.0,card,retail
demo_business_001,T0023136,2025-11-05,C000,P006,1,3.75,3.75,card,retail
demo_business_001,T0023137,2025-11-05,C000,P015,1,15.0,15.0,cash,retail
demo_business_001,T0023139,2025-11-05,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0023140,2025-11-05,C000,P005,1,5.25,5.25,mobile_wallet,retail
demo_business_001,T0023141,2025-11-05,C000,P001,2,3.25,6.5,card,retail
demo_business_001,T0023142,2025-11-05,C000,P014,2,12.0,24.0,card,retail
demo_business_001,T0023133,2025-11-05,C000,P013,1,18.0,18.0,card,retail
demo_business_001,T0023143,2025-11-05,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0023188,2025-11-06,C000,P013,1,18.0,18.0,cash,retail
demo_business_001,T0023189,2025-11-06,C000,P013,1,18.0,18.0,cash,retail
demo_business_001,T0023190,2025-11-06,C000,P001,1,3.25,3.25,card,retail
demo_business_001,T0023191,2025-11-06,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0023192,2025-11-06,C000,P011,2,6.95,13.9,card,retail
demo_business_001,T0023193,2025-11-06,C000,P016,1,25.0,25.0,mobile_wallet,retail
demo_business_001,T0023197,2025-11-06,C000,P004,1,4.95,4.95,card,retail
demo_business_001,T0023195,2025-11-06,C000,P011,1,6.95,6.95,mobile_wallet,retail
demo_business_001,T0023196,2025-11-06,C000,P008,1,3.25,3.25,cash,retail
demo_business_001,T0023198,2025-11-06,C000,P016,3,25.0,75.0,mobile_wallet,retail
demo_business_001,T0023199,2025-11-06,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0023187,2025-11-06,C000,P004,1,4.95,4.95,card,retail
demo_business_001,T0023200,2025-11-06,C000,P004,1,4.95,4.95,card,retail
demo_business_001,T0023194,2025-11-06,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0023186,2025-11-06,C000,P001,1,3.25,3.25,card,retail
demo_business_001,T0023175,2025-11-06,C000,P003,2,4.75,9.5,card,retail
demo_business_001,T0023184,2025-11-06,C000,P003,1,4.75,4.75,card,retail
demo_business_001,T0023201,2025-11-06,C000,P003,2,4.75,9.5,card,retail
demo_business_001,T0023170,2025-11-06,C000,P016,3,25.0,75.0,card,retail
demo_business_001,T0023171,2025-11-06,C000,P006,1,3.75,3.75,mobile_wallet,retail
demo_business_001,T0023172,2025-11-06,C000,P011,1,6.95,6.95,cash,retail
demo_business_001,T0023173,2025-11-06,C000,P001,1,3.25,3.25,mobile_wallet,retail
demo_business_001,T0023174,2025-11-06,C000,P007,1,3.5,3.5,card,retail
demo_business_001,T0023185,2025-11-06,C000,P009,2,3.0,6.0,card,retail
demo_business_001,T0023176,2025-11-06,C000,P005,1,5.25,5.25,mobile_wallet,retail
demo_business_001,T0023178,2025-11-06,C000,P001,1,3.25,3.25,card,retail
demo_business_001,T0023179,2025-11-06,C000,P012,1,14.0,14.0,card,retail
demo_business_001,T0023180,2025-11-06,C000,P007,1,3.5,3.5,card,retail
demo_business_001,T0023181,2025-11-06,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0023182,2025-11-06,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0023183,2025-11-06,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0023177,2025-11-06,C000,P002,2,4.5,9.0,cash,retail
demo_business_001,T0023202,2025-11-06,C000,P010,2,7.5,15.0,card,retail
demo_business_001,T0023203,2025-11-06,C000,P011,2,6.95,13.9,mobile_wallet,retail
demo_business_001,T0023236,2025-11-06,C000,P015,1,15.0,15.0,mobile_wallet,retail
demo_business_001,T0023223,2025-11-06,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0023222,2025-11-06,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0023221,2025-11-06,C000,P004,1,4.95,4.95,mobile_wallet,retail
demo_business_001,T0023220,2025-11-06,C000,P010,1,7.5,7.5,cash,retail
demo_business_001,T0023219,2025-11-06,C000,P014,1,12.0,12.0,mobile_wallet,retail
demo_business_001,T0023218,2025-11-06,C000,P006,2,3.75,7.5,card,retail
demo_business_001,T0023217,2025-11-06,C000,P001,1,3.25,3.25,mobile_wallet,retail
demo_business_001,T0023216,2025-11-06,C000,P013,3,18.0,54.0,card,retail
demo_business_001,T0023215,2025-11-06,C000,P011,2,6.95,13.9,mobile_wallet,retail
demo_business_001,T0023214,2025-11-06,C000,P015,1,15.0,15.0,mobile_wallet,retail
demo_business_001,T0023213,2025-11-06,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0023212,2025-11-06,C000,P007,1,3.5,3.5,card,retail
demo_business_001,T0023211,2025-11-06,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0023210,2025-11-06,C000,P015,1,15.0,15.0,cash,retail
demo_business_001,T0023209,2025-11-06,C000,P004,1,4.95,4.95,cash,retail
demo_business_001,T0023208,2025-11-06,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0023207,2025-11-06,C000,P013,1,18.0,18.0,cash,retail
demo_business_001,T0023224,2025-11-06,C000,P002,1,4.5,4.5,card,retail
demo_business_001,T0023206,2025-11-06,C000,P005,1,5.25,5.25,mobile_wallet,retail
demo_business_001,T0023225,2025-11-06,C000,P013,2,18.0,36.0,card,retail
demo_business_001,T0023227,2025-11-06,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0023245,2025-11-06,C000,P002,2,4.5,9.0,card,retail
demo_business_001,T0023244,2025-11-06,C000,P011,1,6.95,6.95,card,retail
demo_business_001,T0023243,2025-11-06,C000,P005,1,5.25,5.25,card,retail
demo_business_001,T0023242,2025-11-06,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0023241,2025-11-06,C000,P016,1,25.0,25.0,cash,retail
demo_business_001,T0023240,2025-11-06,C000,P016,2,25.0,50.0,mobile_wallet,retail
demo_business_001,T0023239,2025-11-06,C000,P005,2,5.25,10.5,card,retail
demo_business_001,T0023238,2025-11-06,C000,P005,1,5.25,5.25,card,retail
demo_business_001,T0023237,2025-11-06,C000,P003,1,4.75,4.75,mobile_wallet,retail
demo_business_001,T0023235,2025-11-06,C000,P007,1,3.5,3.5,card,retail
demo_business_001,T0023234,2025-11-06,C000,P011,1,6.95,6.95,cash,retail
demo_business_001,T0023233,2025-11-06,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0023232,2025-11-06,C000,P015,1,15.0,15.0,cash,retail
demo_business_001,T0023231,2025-11-06,C000,P007,1,3.5,3.5,card,retail
demo_business_001,T0023230,2025-11-06,C000,P011,1,6.95,6.95,mobile_wallet,retail
demo_business_001,T0023229,2025-11-06,C000,P013,1,18.0,18.0,mobile_wallet,retail
demo_business_001,T0023228,2025-11-06,C000,P013,1,18.0,18.0,cash,retail
demo_business_001,T0023226,2025-11-06,C000,P004,1,4.95,4.95,mobile_wallet,retail
demo_business_001,T0023204,2025-11-06,C000,P001,2,3.25,6.5,mobile_wallet,retail
demo_business_001,T0023205,2025-11-06,C000,P004,1,4.95,4.95,card,retail
demo_business_001,T0023309,2025-11-07,C000,P006,2,3.75,7.5,cash,retail
demo_business_001,T0023246,2025-11-07,C000,P016,1,25.0,25.0,mobile_wallet,retail
demo_business_001,T0023320,2025-11-07,C000,P002,1,4.5,4.5,card,retail
demo_business_001,T0023319,2025-11-07,C000,P009,1,3.0,3.0,cash,retail
demo_business_001,T0023268,2025-11-07,C000,P016,3,25.0,75.0,card,retail
demo_business_001,T0023318,2025-11-07,C000,P004,2,4.95,9.9,card,retail
demo_business_001,T0023317,2025-11-07,C000,P009,1,3.0,3.0,cash,retail
demo_business_001,T0023316,2025-11-07,C000,P003,1,4.75,4.75,card,retail
demo_business_001,T0023315,2025-11-07,C000,P003,1,4.75,4.75,card,retail
demo_business_001,T0023314,2025-11-07,C000,P005,1,5.25,5.25,mobile_wallet,retail
demo_business_001,T0023313,2025-11-07,C000,P008,1,3.25,3.25,mobile_wallet,retail
demo_business_001,T0023312,2025-11-07,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0023311,2025-11-07,C000,P011,1,6.95,6.95,card,retail
demo_business_001,T0023310,2025-11-07,C000,P011,1,6.95,6.95,mobile_wallet,retail
demo_business_001,T0023287,2025-11-07,C000,P005,1,5.25,5.25,card,retail
demo_business_001,T0023308,2025-11-07,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0023247,2025-11-07,C000,P006,2,3.75,7.5,card,retail
demo_business_001,T0023307,2025-11-07,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0023248,2025-11-07,C000,P003,1,4.75,4.75,card,retail
demo_business_001,T0023250,2025-11-07,C000,P007,1,3.5,3.5,mobile_wallet,retail
demo_business_001,T0023265,2025-11-07,C000,P007,1,3.5,3.5,card,retail
demo_business_001,T0023264,2025-11-07,C000,P012,2,14.0,28.0,card,retail
demo_business_001,T0023263,2025-11-07,C000,P013,2,18.0,36.0,cash,retail
demo_business_001,T0023262,2025-11-07,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0023261,2025-11-07,C000,P015,2,15.0,30.0,cash,retail
demo_business_001,T0023260,2025-11-07,C000,P015,1,15.0,15.0,mobile_wallet,retail
demo_business_001,T0023259,2025-11-07,C000,P016,2,25.0,50.0,card,retail
demo_business_001,T0023258,2025-11-07,C000,P004,2,4.95,9.9,card,retail
demo_business_001,T0023257,2025-11-07,C000,P007,1,3.5,3.5,card,retail
demo_business_001,T0023256,2025-11-07,C000,P010,1,7.5,7.5,mobile_wallet,retail
demo_business_001,T0023255,2025-11-07,C000,P002,1,4.5,4.5,mobile_wallet,retail
demo_business_001,T0023254,2025-11-07,C000,P011,1,6.95,6.95,cash,retail
demo_business_001,T0023253,2025-11-07,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0023252,2025-11-07,C000,P005,1,5.25,5.25,mobile_wallet,retail
demo_business_001,T0023251,2025-11-07,C000,P001,1,3.25,3.25,card,retail
demo_business_001,T0023249,2025-11-07,C000,P001,2,3.25,6.5,card,retail
demo_business_001,T0023306,2025-11-07,C000,P012,1,14.0,14.0,card,retail
demo_business_001,T0023267,2025-11-07,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0023304,2025-11-07,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0023282,2025-11-07,C000,P002,1,4.5,4.5,cash,retail
demo_business_001,T0023281,2025-11-07,C000,P013,1,18.0,18.0,mobile_wallet,retail
demo_business_001,T0023305,2025-11-07,C000,P010,2,7.5,15.0,cash,retail
demo_business_001,T0023266,2025-11-07,C000,P013,1,18.0,18.0,cash,retail
demo_business_001,T0023288,2025-11-07,C000,P002,1,4.5,4.5,card,retail
demo_business_001,T0023269,2025-11-07,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0023270,2025-11-07,C000,P012,1,14.0,14.0,cash,retail
demo_business_001,T0023271,2025-11-07,C000,P001,2,3.25,6.5,mobile_wallet,retail
demo_business_001,T0023272,2025-11-07,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0023273,2025-11-07,C000,P009,3,3.0,9.0,card,retail
demo_business_001,T0023274,2025-11-07,C000,P004,1,4.95,4.95,mobile_wallet,retail
demo_business_001,T0023275,2025-11-07,C000,P003,1,4.75,4.75,card,retail
demo_business_001,T0023276,2025-11-07,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0023277,2025-11-07,C000,P016,1,25.0,25.0,mobile_wallet,retail
demo_business_001,T0023278,2025-11-07,C000,P009,2,3.0,6.0,card,retail
demo_business_001,T0023283,2025-11-07,C000,P015,1,15.0,15.0,cash,retail
demo_business_001,T0023279,2025-11-07,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0023284,2025-11-07,C000,P016,1,25.0,25.0,cash,retail
demo_business_001,T0023286,2025-11-07,C000,P003,1,4.75,4.75,card,retail
demo_business_001,T0023303,2025-11-07,C000,P011,1,6.95,6.95,cash,retail
demo_business_001,T0023302,2025-11-07,C000,P015,1,15.0,15.0,cash,retail
demo_business_001,T0023301,2025-11-07,C000,P002,2,4.5,9.0,card,retail
demo_business_001,T0023300,2025-11-07,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0023299,2025-11-07,C000,P005,1,5.25,5.25,card,retail
demo_business_001,T0023298,2025-11-07,C000,P012,1,14.0,14.0,card,retail
demo_business_001,T0023297,2025-11-07,C000,P002,1,4.5,4.5,mobile_wallet,retail
demo_business_001,T0023296,2025-11-07,C000,P013,1,18.0,18.0,card,retail
demo_business_001,T0023295,2025-11-07,C000,P008,1,3.25,3.25,card,retail
demo_business_001,T0023294,2025-11-07,C000,P003,1,4.75,4.75,cash,retail
demo_business_001,T0023293,2025-11-07,C000,P008,1,3.25,3.25,card,retail
demo_business_001,T0023292,2025-11-07,C000,P001,3,3.25,9.75,card,retail
demo_business_001,T0023291,2025-11-07,C000,P003,1,4.75,4.75,card,retail
demo_business_001,T0023290,2025-11-07,C000,P013,1,18.0,18.0,cash,retail
demo_business_001,T0023289,2025-11-07,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0023285,2025-11-07,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0023280,2025-11-07,C000,P008,2,3.25,6.5,card,retail
demo_business_001,T0023327,2025-11-08,C000,P004,1,4.95,4.95,card,retail
demo_business_001,T0023325,2025-11-08,C000,P007,2,3.5,7.0,card,retail
demo_business_001,T0023324,2025-11-08,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0023323,2025-11-08,C000,P008,1,3.25,3.25,card,retail
demo_business_001,T0023322,2025-11-08,C000,P001,3,3.25,9.75,card,retail
demo_business_001,T0023321,2025-11-08,C000,P011,1,6.95,6.95,mobile_wallet,retail
demo_business_001,T0023326,2025-11-08,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0023329,2025-11-08,C000,P005,3,5.25,15.75,card,retail
demo_business_001,T0023331,2025-11-08,C000,P008,1,3.25,3.25,mobile_wallet,retail
demo_business_001,T0023391,2025-11-08,C000,P011,3,6.95,20.85,card,retail
demo_business_001,T0023358,2025-11-08,C000,P011,1,6.95,6.95,card,retail
demo_business_001,T0023357,2025-11-08,C000,P001,2,3.25,6.5,card,retail
demo_business_001,T0023356,2025-11-08,C000,P004,1,4.95,4.95,mobile_wallet,retail
demo_business_001,T0023355,2025-11-08,C000,P016,2,25.0,50.0,mobile_wallet,retail
demo_business_001,T0023354,2025-11-08,C000,P014,2,12.0,24.0,cash,retail
demo_business_001,T0023353,2025-11-08,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0023352,2025-11-08,C000,P005,1,5.25,5.25,mobile_wallet,retail
demo_business_001,T0023351,2025-11-08,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0023350,2025-11-08,C000,P002,1,4.5,4.5,cash,retail
demo_business_001,T0023349,2025-11-08,C000,P011,1,6.95,6.95,card,retail
demo_business_001,T0023348,2025-11-08,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0023347,2025-11-08,C000,P007,1,3.5,3.5,cash,retail
demo_business_001,T0023346,2025-11-08,C000,P003,2,4.75,9.5,card,retail
demo_business_001,T0023345,2025-11-08,C000,P005,1,5.25,5.25,card,retail
demo_business_001,T0023344,2025-11-08,C000,P007,1,3.5,3.5,cash,retail
demo_business_001,T0023343,2025-11-08,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0023342,2025-11-08,C000,P005,1,5.25,5.25,mobile_wallet,retail
demo_business_001,T0023341,2025-11-08,C000,P013,1,18.0,18.0,card,retail
demo_business_001,T0023340,2025-11-08,C000,P003,1,4.75,4.75,mobile_wallet,retail
demo_business_001,T0023339,2025-11-08,C000,P003,1,4.75,4.75,mobile_wallet,retail
demo_business_001,T0023338,2025-11-08,C000,P005,1,5.25,5.25,cash,retail
