tenant_id,ledger_id,entry_date,flow_type,category,amount,description,customer_id
demo_business_001,L0000431,2025-10-24,inflow,retail_sales,611.85,Daily retail sales receipts,
demo_business_001,L0000432,2025-10-25,inflow,retail_sales,601.7,Daily retail sales receipts,
demo_business_001,L0000433,2025-10-26,inflow,retail_sales,838.95,Daily retail sales receipts,
demo_business_001,L0000434,2025-10-27,inflow,retail_sales,467.0,Daily retail sales receipts,
demo_business_001,L0000435,2025-10-28,inflow,retail_sales,526.85,Daily retail sales receipts,
demo_business_001,L0000795,2025-10-28,inflow,wholesale_invoice_payment,976.0,Invoice payment from Lakeside University Faculty Club,C009
demo_business_001,L0000784,2025-10-29,inflow,wholesale_invoice_payment,256.0,Invoice payment from Third Street Bookshop Cafe,C005
demo_business_001,L0000436,2025-10-29,inflow,retail_sales,438.35,Daily retail sales receipts,
demo_business_001,L0000437,2025-10-30,inflow,retail_sales,442.3,Daily retail sales receipts,
demo_business_001,L0000438,2025-10-31,inflow,retail_sales,734.7,Daily retail sales receipts,
demo_business_001,L0000802,2025-11-01,inflow,wholesale_invoice_payment,280.0,Invoice payment from Downtown Fitness Studio,C007
demo_business_001,L0000439,2025-11-01,inflow,retail_sales,954.7,Daily retail sales receipts,
demo_business_001,L0000982,2025-11-01,outflow,loan_payment,650.0,Equipment loan installment,
demo_business_001,L0000980,2025-11-01,outflow,rent,3200.0,Monthly rent,
demo_business_001,L0001041,2025-11-01,outflow,payroll,4210.96,Biweekly payroll,
demo_business_001,L0000981,2025-11-01,outflow,utilities,380.0,Monthly utilities,
demo_business_001,L0000440,2025-11-02,inflow,retail_sales,788.0,Daily retail sales receipts,
demo_business_001,L0000441,2025-11-03,inflow,retail_sales,584.8,Daily retail sales receipts,
demo_business_001,L0000800,2025-11-03,inflow,wholesale_invoice_payment,1059.0,Invoice payment from Sunrise Diner,C004
demo_business_001,L0000442,2025-11-04,inflow,retail_sales,544.15,Daily retail sales receipts,
demo_business_001,L0000916,2025-11-04,outflow,inventory_restock,3066.69,Routine inventory / COGS restock,
demo_business_001,L0000443,2025-11-05,inflow,retail_sales,456.2,Daily retail sales receipts,
demo_business_001,L0000444,2025-11-06,inflow,retail_sales,958.85,Daily retail sales receipts,
demo_business_001,L0000445,2025-11-07,inflow,retail_sales,839.55,Daily retail sales receipts,
demo_business_001,L0000801,2025-11-08,inflow,wholesale_invoice_payment,768.0,Invoice payment from Green Valley Med Center Cafeteria,C008
demo_business_001,L0000446,2025-11-08,inflow,retail_sales,704.15,Daily retail sales receipts,
demo_business_001,L0000806,2025-11-08,inflow,wholesale_invoice_payment,512.0,Invoice payment from Oakview Elementary PTA,C003
demo_business_001,L0000447,2025-11-09,inflow,retail_sales,876.7,Daily retail sales receipts,
demo_business_001,L0000448,2025-11-10,inflow,retail_sales,475.35,Daily retail sales receipts,
demo_business_001,L0000449,2025-11-11,inflow,retail_sales,450.9,Daily retail sales receipts,
demo_business_001,L0000450,2025-11-12,inflow,retail_sales,543.4,Daily retail sales receipts,
demo_business_001,L0000797,2025-11-12,inflow,wholesale_invoice_payment,480.0,Invoice payment from Harbor View Hotel,C006
demo_business_001,L0000451,2025-11-13,inflow,retail_sales,563.75,Daily retail sales receipts,
demo_business_001,L0000452,2025-11-14,inflow,retail_sales,694.1,Daily retail sales receipts,
demo_business_001,L0000453,2025-11-15,inflow,retail_sales,1056.85,Daily retail sales receipts,
demo_business_001,L0001042,2025-11-15,outflow,payroll,4224.1,Biweekly payroll,
demo_business_001,L0000804,2025-11-15,inflow,wholesale_invoice_payment,896.0,Invoice payment from Northgate Bakery Supply Co-op,C010
demo_business_001,L0000454,2025-11-16,inflow,retail_sales,723.05,Daily retail sales receipts,
demo_business_001,L0000455,2025-11-17,inflow,retail_sales,354.45,Daily retail sales receipts,
demo_business_001,L0000917,2025-11-18,outflow,inventory_restock,3556.08,Routine inventory / COGS restock,
demo_business_001,L0000456,2025-11-18,inflow,retail_sales,442.5,Daily retail sales receipts,
demo_business_001,L0000457,2025-11-19,inflow,retail_sales,534.8,Daily retail sales receipts,
demo_business_001,L0000458,2025-11-20,inflow,retail_sales,754.65,Daily retail sales receipts,
demo_business_001,L0000459,2025-11-21,inflow,retail_sales,911.05,Daily retail sales receipts,
demo_business_001,L0000460,2025-11-22,inflow,retail_sales,782.75,Daily retail sales receipts,
demo_business_001,L0000461,2025-11-23,inflow,retail_sales,841.6,Daily retail sales receipts,
demo_business_001,L0000462,2025-11-24,inflow,retail_sales,514.8,Daily retail sales receipts,
demo_business_001,L0000463,2025-11-25,inflow,retail_sales,451.0,Daily retail sales receipts,
demo_business_001,L0000464,2025-11-26,inflow,retail_sales,478.1,Daily retail sales receipts,
demo_business_001,L0000465,2025-11-27,inflow,retail_sales,481.15,Daily retail sales receipts,
demo_business_001,L0000805,2025-11-27,inflow,wholesale_invoice_payment,944.0,Invoice payment from Lakeside University Faculty Club,C009
demo_business_001,L0000466,2025-11-28,inflow,retail_sales,782.85,Daily retail sales receipts,
demo_business_001,L0000810,2025-11-28,inflow,wholesale_invoice_payment,624.0,Invoice payment from Sunrise Diner,C004
demo_business_001,L0001043,2025-11-29,outflow,payroll,4237.23,Biweekly payroll,
demo_business_001,L0000467,2025-11-29,inflow,retail_sales,1017.1,Daily retail sales receipts,
demo_business_001,L0000808,2025-11-30,inflow,wholesale_invoice_payment,768.0,Invoice payment from Riverside Office Park Cafeteria,C001
demo_business_001,L0000798,2025-11-30,inflow,wholesale_invoice_payment,597.0,Invoice payment from Maple & Co. Coworking,C002
demo_business_001,L0000468,2025-11-30,inflow,retail_sales,728.9,Daily retail sales receipts,
demo_business_001,L0000469,2025-12-01,inflow,retail_sales,550.05,Daily retail sales receipts,
demo_business_001,L0000985,2025-12-01,outflow,loan_payment,650.0,Equipment loan installment,
demo_business_001,L0000984,2025-12-01,outflow,utilities,437.0,Monthly utilities,
demo_business_001,L0000983,2025-12-01,outflow,rent,3200.0,Monthly rent,
demo_business_001,L0000470,2025-12-02,inflow,retail_sales,471.15,Daily retail sales receipts,
demo_business_001,L0000918,2025-12-02,outflow,inventory_restock,3822.45,Routine inventory / COGS restock,
demo_business_001,L0000471,2025-12-03,inflow,retail_sales,691.85,Daily retail sales receipts,
demo_business_001,L0000472,2025-12-04,inflow,retail_sales,657.65,Daily retail sales receipts,
demo_business_001,L0000473,2025-12-05,inflow,retail_sales,925.1,Daily retail sales receipts,
demo_business_001,L0000474,2025-12-06,inflow,retail_sales,859.15,Daily retail sales receipts,
demo_business_001,L0000475,2025-12-07,inflow,retail_sales,911.0,Daily retail sales receipts,
demo_business_001,L0000791,2025-12-07,inflow,wholesale_invoice_payment,384.0,Invoice payment from Third Street Bookshop Cafe,C005
demo_business_001,L0000476,2025-12-08,inflow,retail_sales,605.7,Daily retail sales receipts,
demo_business_001,L0000814,2025-12-08,inflow,wholesale_invoice_payment,864.0,Invoice payment from Northgate Bakery Supply Co-op,C010
demo_business_001,L0000477,2025-12-09,inflow,retail_sales,681.5,Daily retail sales receipts,
demo_business_001,L0000812,2025-12-09,inflow,wholesale_invoice_payment,384.0,Invoice payment from Downtown Fitness Studio,C007
demo_business_001,L0000478,2025-12-10,inflow,retail_sales,565.95,Daily retail sales receipts,
demo_business_001,L0000479,2025-12-11,inflow,retail_sales,767.65,Daily retail sales receipts,
demo_business_001,L0000480,2025-12-12,inflow,retail_sales,1150.8,Daily retail sales receipts,
demo_business_001,L0000481,2025-12-13,inflow,retail_sales,1049.25,Daily retail sales receipts,
demo_business_001,L0001044,2025-12-13,outflow,payroll,4250.37,Biweekly payroll,
demo_business_001,L0000816,2025-12-14,inflow,wholesale_invoice_payment,192.0,Invoice payment from Oakview Elementary PTA,C003
demo_business_001,L0000482,2025-12-14,inflow,retail_sales,778.9,Daily retail sales receipts,
demo_business_001,L0000811,2025-12-15,inflow,wholesale_invoice_payment,303.0,Invoice payment from Green Valley Med Center Cafeteria,C008
demo_business_001,L0000483,2025-12-15,inflow,retail_sales,493.9,Daily retail sales receipts,
demo_business_001,L0000809,2025-12-16,inflow,wholesale_invoice_payment,1695.0,Invoice payment from Harbor View Hotel,C006
demo_business_001,L0000484,2025-12-16,inflow,retail_sales,628.7,Daily retail sales receipts,
demo_business_001,L0000919,2025-12-16,outflow,inventory_restock,3388.02,Routine inventory / COGS restock,
demo_business_001,L0000485,2025-12-17,inflow,retail_sales,635.25,Daily retail sales receipts,
demo_business_001,L0000486,2025-12-18,inflow,retail_sales,739.7,Daily retail sales receipts,
demo_business_001,L0000788,2025-12-18,inflow,wholesale_invoice_payment,906.0,Invoice payment from Maple & Co. Coworking,C002
demo_business_001,L0000817,2025-12-18,inflow,wholesale_invoice_payment,416.0,Invoice payment from Riverside Office Park Cafeteria,C001
demo_business_001,L0000487,2025-12-19,inflow,retail_sales,807.75,Daily retail sales receipts,
demo_business_001,L0000488,2025-12-20,inflow,retail_sales,1022.2,Daily retail sales receipts,
demo_business_001,L0000489,2025-12-21,inflow,retail_sales,936.45,Daily retail sales receipts,
demo_business_001,L0000490,2025-12-22,inflow,retail_sales,500.1,Daily retail sales receipts,
demo_business_001,L0000491,2025-12-23,inflow,retail_sales,532.25,Daily retail sales receipts,
demo_business_001,L0000492,2025-12-24,inflow,retail_sales,526.35,Daily retail sales receipts,
demo_business_001,L0000493,2025-12-25,inflow,retail_sales,850.35,Daily retail sales receipts,
demo_business_001,L0000494,2025-12-26,inflow,retail_sales,912.55,Daily retail sales receipts,
demo_business_001,L0000495,2025-12-27,inflow,retail_sales,1148.75,Daily retail sales receipts,
demo_business_001,L0001045,2025-12-27,outflow,payroll,4263.51,Biweekly payroll,
demo_business_001,L0000496,2025-12-28,inflow,retail_sales,638.15,Daily retail sales receipts,
demo_business_001,L0000497,2025-12-29,inflow,retail_sales,670.8,Daily retail sales receipts,
demo_business_001,L0000920,2025-12-30,outflow,inventory_restock,4016.04,Routine inventory / COGS restock,
demo_business_001,L0000498,2025-12-30,inflow,retail_sales,789.55,Daily retail sales receipts,
demo_business_001,L0000499,2025-12-31,inflow,retail_sales,623.8,Daily retail sales receipts,
demo_business_001,L0000500,2026-01-01,inflow,retail_sales,383.8,Daily retail sales receipts,
demo_business_001,L0000822,2026-01-01,inflow,wholesale_invoice_payment,128.0,Invoice payment from Downtown Fitness Studio,C007
demo_business_001,L0000988,2026-01-01,outflow,loan_payment,650.0,Equipment loan installment,
demo_business_001,L0000987,2026-01-01,outflow,utilities,437.0,Monthly utilities,
demo_business_001,L0000986,2026-01-01,outflow,rent,3200.0,Monthly rent,
demo_business_001,L0000501,2026-01-02,inflow,retail_sales,344.35,Daily retail sales receipts,
demo_business_001,L0000502,2026-01-03,inflow,retail_sales,405.8,Daily retail sales receipts,
demo_business_001,L0000820,2026-01-03,inflow,wholesale_invoice_payment,1536.0,Invoice payment from Sunrise Diner,C004
demo_business_001,L0000503,2026-01-04,inflow,retail_sales,540.35,Daily retail sales receipts,
demo_business_001,L0000504,2026-01-05,inflow,retail_sales,316.25,Daily retail sales receipts,
demo_business_001,L0000818,2026-01-05,inflow,wholesale_invoice_payment,548.0,Invoice payment from Harbor View Hotel,C006
demo_business_001,L0000505,2026-01-06,inflow,retail_sales,358.55,Daily retail sales receipts,
demo_business_001,L0000827,2026-01-07,inflow,wholesale_invoice_payment,864.0,Invoice payment from Oakview Elementary PTA,C003
demo_business_001,L0000506,2026-01-07,inflow,retail_sales,266.55,Daily retail sales receipts,
demo_business_001,L0000813,2026-01-07,inflow,wholesale_invoice_payment,1152.0,Invoice payment from Lakeside University Faculty Club,C009
demo_business_001,L0000507,2026-01-08,inflow,retail_sales,474.7,Daily retail sales receipts,
demo_business_001,L0000508,2026-01-09,inflow,retail_sales,392.75,Daily retail sales receipts,
demo_business_001,L0000509,2026-01-10,inflow,retail_sales,510.45,Daily retail sales receipts,
demo_business_001,L0001046,2026-01-10,outflow,payroll,4276.64,Biweekly payroll,
demo_business_001,L0000803,2026-01-10,inflow,wholesale_invoice_payment,800.0,Invoice payment from Third Street Bookshop Cafe,C005
demo_business_001,L0000510,2026-01-11,inflow,retail_sales,376.7,Daily retail sales receipts,
demo_business_001,L0000511,2026-01-12,inflow,retail_sales,177.8,Daily retail sales receipts,
demo_business_001,L0000921,2026-01-13,outflow,inventory_restock,2090.73,Routine inventory / COGS restock,
demo_business_001,L0000512,2026-01-13,inflow,retail_sales,369.9,Daily retail sales receipts,
demo_business_001,L0000513,2026-01-14,inflow,retail_sales,306.3,Daily retail sales receipts,
demo_business_001,L0000821,2026-01-15,inflow,wholesale_invoice_payment,704.0,Invoice payment from Green Valley Med Center Cafeteria,C008
demo_business_001,L0000514,2026-01-15,inflow,retail_sales,494.45,Daily retail sales receipts,
demo_business_001,L0000515,2026-01-16,inflow,retail_sales,515.85,Daily retail sales receipts,
demo_business_001,L0000516,2026-01-17,inflow,retail_sales,425.4,Daily retail sales receipts,
demo_business_001,L0000517,2026-01-18,inflow,retail_sales,407.25,Daily retail sales receipts,
demo_business_001,L0000518,2026-01-19,inflow,retail_sales,258.85,Daily retail sales receipts,
demo_business_001,L0000519,2026-01-20,inflow,retail_sales,344.1,Daily retail sales receipts,
demo_business_001,L0000520,2026-01-21,inflow,retail_sales,467.85,Daily retail sales receipts,
demo_business_001,L0000825,2026-01-22,inflow,wholesale_invoice_payment,576.0,Invoice payment from Northgate Bakery Supply Co-op,C010
demo_business_001,L0000521,2026-01-22,inflow,retail_sales,419.55,Daily retail sales receipts,
demo_business_001,L0000522,2026-01-23,inflow,retail_sales,414.75,Daily retail sales receipts,
demo_business_001,L0000523,2026-01-24,inflow,retail_sales,555.35,Daily retail sales receipts,
demo_business_001,L0000828,2026-01-24,inflow,wholesale_invoice_payment,755.0,Invoice payment from Riverside Office Park Cafeteria,C001
demo_business_001,L0001047,2026-01-24,outflow,payroll,4289.78,Biweekly payroll,
demo_business_001,L0000524,2026-01-25,inflow,retail_sales,482.25,Daily retail sales receipts,
demo_business_001,L0000525,2026-01-26,inflow,retail_sales,263.7,Daily retail sales receipts,
demo_business_001,L0000526,2026-01-27,inflow,retail_sales,314.0,Daily retail sales receipts,
demo_business_001,L0000922,2026-01-27,outflow,inventory_restock,1836.41,Routine inventory / COGS restock,
demo_business_001,L0000826,2026-01-28,inflow,wholesale_invoice_payment,1206.0,Invoice payment from Harbor View Hotel,C006
demo_business_001,L0000527,2026-01-28,inflow,retail_sales,427.0,Daily retail sales receipts,
demo_business_001,L0000528,2026-01-29,inflow,retail_sales,428.4,Daily retail sales receipts,
demo_business_001,L0000529,2026-01-30,inflow,retail_sales,509.5,Daily retail sales receipts,
demo_business_001,L0000530,2026-01-31,inflow,retail_sales,560.65,Daily retail sales receipts,
demo_business_001,L0000991,2026-02-01,outflow,loan_payment,650.0,Equipment loan installment,
demo_business_001,L0000989,2026-02-01,outflow,rent,3200.0,Monthly rent,
demo_business_001,L0000990,2026-02-01,outflow,utilities,380.0,Monthly utilities,
demo_business_001,L0000531,2026-02-01,inflow,retail_sales,419.65,Daily retail sales receipts,
demo_business_001,L0000532,2026-02-02,inflow,retail_sales,246.55,Daily retail sales receipts,
demo_business_001,L0000823,2026-02-02,inflow,wholesale_invoice_payment,810.0,Invoice payment from Lakeside University Faculty Club,C009
demo_business_001,L0000807,2026-02-02,inflow,wholesale_invoice_payment,1040.0,Invoice payment from Maple & Co. Coworking,C002
demo_business_001,L0000533,2026-02-03,inflow,retail_sales,313.85,Daily retail sales receipts,
demo_business_001,L0000534,2026-02-04,inflow,retail_sales,220.0,Daily retail sales receipts,
demo_business_001,L0000535,2026-02-05,inflow,retail_sales,608.15,Daily retail sales receipts,
demo_business_001,L0000536,2026-02-06,inflow,retail_sales,563.9,Daily retail sales receipts,
demo_business_001,L0000537,2026-02-07,inflow,retail_sales,688.15,Daily retail sales receipts,
demo_business_001,L0001048,2026-02-07,outflow,payroll,4302.91,Biweekly payroll,
demo_business_001,L0000538,2026-02-08,inflow,retail_sales,502.7,Daily retail sales receipts,
demo_business_001,L0000539,2026-02-09,inflow,retail_sales,328.9,Daily retail sales receipts,
demo_business_001,L0000923,2026-02-10,outflow,inventory_restock,2242.7,Routine inventory / COGS restock,
demo_business_001,L0000837,2026-02-10,inflow,wholesale_invoice_payment,425.0,Invoice payment from Oakview Elementary PTA,C003
demo_business_001,L0000540,2026-02-10,inflow,retail_sales,429.65,Daily retail sales receipts,
demo_business_001,L0000831,2026-02-11,inflow,wholesale_invoice_payment,414.0,Invoice payment from Northgate Bakery Supply Co-op,C010
demo_business_001,L0000541,2026-02-11,inflow,retail_sales,389.4,Daily retail sales receipts,
demo_business_001,L0000542,2026-02-12,inflow,retail_sales,491.75,Daily retail sales receipts,
demo_business_001,L0000543,2026-02-13,inflow,retail_sales,345.65,Daily retail sales receipts,
demo_business_001,L0000544,2026-02-14,inflow,retail_sales,598.75,Daily retail sales receipts,
demo_business_001,L0000545,2026-02-15,inflow,retail_sales,525.4,Daily retail sales receipts,
demo_business_001,L0000830,2026-02-15,inflow,wholesale_invoice_payment,144.0,Invoice payment from Downtown Fitness Studio,C007
demo_business_001,L0000833,2026-02-15,inflow,wholesale_invoice_payment,544.0,Invoice payment from Sunrise Diner,C004
demo_business_001,L0000832,2026-02-16,inflow,wholesale_invoice_payment,544.0,Invoice payment from Green Valley Med Center Cafeteria,C008
demo_business_001,L0000546,2026-02-16,inflow,retail_sales,276.45,Daily retail sales receipts,
demo_business_001,L0000547,2026-02-17,inflow,retail_sales,449.85,Daily retail sales receipts,
demo_business_001,L0000548,2026-02-18,inflow,retail_sales,314.7,Daily retail sales receipts,
demo_business_001,L0000549,2026-02-19,inflow,retail_sales,430.0,Daily retail sales receipts,
demo_business_001,L0000550,2026-02-20,inflow,retail_sales,558.1,Daily retail sales receipts,
demo_business_001,L0000551,2026-02-21,inflow,retail_sales,653.6,Daily retail sales receipts,
demo_business_001,L0001049,2026-02-21,outflow,payroll,4316.05,Biweekly payroll,
demo_business_001,L0000552,2026-02-22,inflow,retail_sales,576.4,Daily retail sales receipts,
demo_business_001,L0000553,2026-02-23,inflow,retail_sales,349.25,Daily retail sales receipts,
demo_business_001,L0000924,2026-02-24,outflow,inventory_restock,2335.01,Routine inventory / COGS restock,
demo_business_001,L0000554,2026-02-24,inflow,retail_sales,388.4,Daily retail sales receipts,
demo_business_001,L0000555,2026-02-25,inflow,retail_sales,238.65,Daily retail sales receipts,
demo_business_001,L0000556,2026-02-26,inflow,retail_sales,393.8,Daily retail sales receipts,
demo_business_001,L0000557,2026-02-27,inflow,retail_sales,450.25,Daily retail sales receipts,
demo_business_001,L0000558,2026-02-28,inflow,retail_sales,684.55,Daily retail sales receipts,
demo_business_001,L0000992,2026-03-01,outflow,rent,3200.0,Monthly rent,
demo_business_001,L0000994,2026-03-01,outflow,loan_payment,650.0,Equipment loan installment,
demo_business_001,L0000993,2026-03-01,outflow,utilities,380.0,Monthly utilities,
demo_business_001,L0000559,2026-03-01,inflow,retail_sales,442.35,Daily retail sales receipts,
demo_business_001,L0000560,2026-03-02,inflow,retail_sales,281.4,Daily retail sales receipts,
demo_business_001,L0000561,2026-03-03,inflow,retail_sales,394.65,Daily retail sales receipts,
demo_business_001,L0000562,2026-03-04,inflow,retail_sales,428.45,Daily retail sales receipts,
demo_business_001,L0000819,2026-03-05,inflow,wholesale_invoice_payment,224.0,Invoice payment from Maple & Co. Coworking,C002
demo_business_001,L0000563,2026-03-05,inflow,retail_sales,542.25,Daily retail sales receipts,
demo_business_001,L0000564,2026-03-06,inflow,retail_sales,889.75,Daily retail sales receipts,
demo_business_001,L0000565,2026-03-07,inflow,retail_sales,783.05,Daily retail sales receipts,
demo_business_001,L0001050,2026-03-07,outflow,payroll,4329.19,Biweekly payroll,
demo_business_001,L0000566,2026-03-08,inflow,retail_sales,414.65,Daily retail sales receipts,
demo_business_001,L0000567,2026-03-09,inflow,retail_sales,450.0,Daily retail sales receipts,
demo_business_001,L0000815,2026-03-10,inflow,wholesale_invoice_payment,352.0,Invoice payment from Third Street Bookshop Cafe,C005
demo_business_001,L0000925,2026-03-10,outflow,inventory_restock,2536.17,Routine inventory / COGS restock,
demo_business_001,L0000829,2026-03-10,inflow,wholesale_invoice_payment,256.0,Invoice payment from Maple & Co. Coworking,C002
demo_business_001,L0000568,2026-03-10,inflow,retail_sales,398.35,Daily retail sales receipts,
demo_business_001,L0000840,2026-03-11,inflow,wholesale_invoice_payment,2160.0,Invoice payment from Sunrise Diner,C004
demo_business_001,L0000569,2026-03-11,inflow,retail_sales,504.55,Daily retail sales receipts,
demo_business_001,L0000838,2026-03-11,inflow,wholesale_invoice_payment,608.0,Invoice payment from Riverside Office Park Cafeteria,C001
demo_business_001,L0000570,2026-03-12,inflow,retail_sales,540.2,Daily retail sales receipts,
demo_business_001,L0000842,2026-03-13,inflow,wholesale_invoice_payment,288.0,Invoice payment from Green Valley Med Center Cafeteria,C008
demo_business_001,L0000836,2026-03-13,inflow,wholesale_invoice_payment,576.0,Invoice payment from Harbor View Hotel,C006
demo_business_001,L0000571,2026-03-13,inflow,retail_sales,654.75,Daily retail sales receipts,
demo_business_001,L0000824,2026-03-14,inflow,wholesale_invoice_payment,448.0,Invoice payment from Third Street Bookshop Cafe,C005
demo_business_001,L0000572,2026-03-14,inflow,retail_sales,618.0,Daily retail sales receipts,
demo_business_001,L0000573,2026-03-15,inflow,retail_sales,514.0,Daily retail sales receipts,
demo_business_001,L0000574,2026-03-16,inflow,retail_sales,432.35,Daily retail sales receipts,
demo_business_001,L0000575,2026-03-17,inflow,retail_sales,485.1,Daily retail sales receipts,
demo_business_001,L0000576,2026-03-18,inflow,retail_sales,474.95,Daily retail sales receipts,
demo_business_001,L0000577,2026-03-19,inflow,retail_sales,410.4,Daily retail sales receipts,
demo_business_001,L0000578,2026-03-20,inflow,retail_sales,412.85,Daily retail sales receipts,
demo_business_001,L0000834,2026-03-21,inflow,wholesale_invoice_payment,224.0,Invoice payment from Lakeside University Faculty Club,C009
demo_business_001,L0001051,2026-03-21,outflow,payroll,4342.32,Biweekly payroll,
demo_business_001,L0000579,2026-03-21,inflow,retail_sales,647.3,Daily retail sales receipts,
demo_business_001,L0000580,2026-03-22,inflow,retail_sales,475.45,Daily retail sales receipts,
demo_business_001,L0000581,2026-03-23,inflow,retail_sales,247.95,Daily retail sales receipts,
demo_business_001,L0000926,2026-03-24,outflow,inventory_restock,2641.12,Routine inventory / COGS restock,
demo_business_001,L0000844,2026-03-24,inflow,wholesale_invoice_payment,656.0,Invoice payment from Northgate Bakery Supply Co-op,C010
demo_business_001,L0000582,2026-03-24,inflow,retail_sales,465.15,Daily retail sales receipts,
demo_business_001,L0000583,2026-03-25,inflow,retail_sales,589.45,Daily retail sales receipts,
demo_business_001,L0000584,2026-03-26,inflow,retail_sales,513.05,Daily retail sales receipts,
demo_business_001,L0000585,2026-03-27,inflow,retail_sales,785.9,Daily retail sales receipts,
demo_business_001,L0000586,2026-03-28,inflow,retail_sales,560.9,Daily retail sales receipts,
demo_business_001,L0000587,2026-03-29,inflow,retail_sales,648.35,Daily retail sales receipts,
demo_business_001,L0000848,2026-03-30,inflow,wholesale_invoice_payment,688.0,Invoice payment from Oakview Elementary PTA,C003
demo_business_001,L0000588,2026-03-30,inflow,retail_sales,323.15,Daily retail sales receipts,
demo_business_001,L0000841,2026-03-30,inflow,wholesale_invoice_payment,437.0,Invoice payment from Downtown Fitness Studio,C007
demo_business_001,L0000589,2026-03-31,inflow,retail_sales,571.7,Daily retail sales receipts,
demo_business_001,L0000590,2026-04-01,inflow,retail_sales,577.65,Daily retail sales receipts,
demo_business_001,L0000996,2026-04-01,outflow,utilities,380.0,Monthly utilities,
demo_business_001,L0000997,2026-04-01,outflow,loan_payment,650.0,Equipment loan installment,
demo_business_001,L0000995,2026-04-01,outflow,rent,3200.0,Monthly rent,
demo_business_001,L0000591,2026-04-02,inflow,retail_sales,624.7,Daily retail sales receipts,
demo_business_001,L0000592,2026-04-03,inflow,retail_sales,654.6,Daily retail sales receipts,
demo_business_001,L0000593,2026-04-04,inflow,retail_sales,796.7,Daily retail sales receipts,
demo_business_001,L0001052,2026-04-04,outflow,payroll,4355.46,Biweekly payroll,
demo_business_001,L0000843,2026-04-05,inflow,wholesale_invoice_payment,96.0,Invoice payment from Harbor View Hotel,C006
demo_business_001,L0000594,2026-04-05,inflow,retail_sales,770.25,Daily retail sales receipts,
demo_business_001,L0000595,2026-04-06,inflow,retail_sales,383.95,Daily retail sales receipts,
demo_business_001,L0000927,2026-04-07,outflow,inventory_restock,2891.81,Routine inventory / COGS restock,
demo_business_001,L0000596,2026-04-07,inflow,retail_sales,372.6,Daily retail sales receipts,
demo_business_001,L0000597,2026-04-08,inflow,retail_sales,537.75,Daily retail sales receipts,
demo_business_001,L0000598,2026-04-09,inflow,retail_sales,577.75,Daily retail sales receipts,
demo_business_001,L0000599,2026-04-10,inflow,retail_sales,641.4,Daily retail sales receipts,
demo_business_001,L0000849,2026-04-11,inflow,wholesale_invoice_payment,280.0,Invoice payment from Sunrise Diner,C004
demo_business_001,L0000600,2026-04-11,inflow,retail_sales,803.25,Daily retail sales receipts,
demo_business_001,L0000601,2026-04-12,inflow,retail_sales,540.55,Daily retail sales receipts,
demo_business_001,L0000602,2026-04-13,inflow,retail_sales,590.7,Daily retail sales receipts,
demo_business_001,L0000847,2026-04-14,inflow,wholesale_invoice_payment,729.0,Invoice payment from Riverside Office Park Cafeteria,C001
demo_business_001,L0000845,2026-04-14,inflow,wholesale_invoice_payment,224.0,Invoice payment from Lakeside University Faculty Club,C009
demo_business_001,L0000603,2026-04-14,inflow,retail_sales,441.8,Daily retail sales receipts,
demo_business_001,L0000604,2026-04-15,inflow,retail_sales,343.7,Daily retail sales receipts,
demo_business_001,L0000605,2026-04-16,inflow,retail_sales,463.6,Daily retail sales receipts,
demo_business_001,L0000606,2026-04-17,inflow,retail_sales,645.0,Daily retail sales receipts,
demo_business_001,L0000607,2026-04-18,inflow,retail_sales,653.7,Daily retail sales receipts,
demo_business_001,L0001053,2026-04-18,outflow,payroll,4368.59,Biweekly payroll,
demo_business_001,L0000608,2026-04-19,inflow,retail_sales,528.75,Daily retail sales receipts,
demo_business_001,L0000609,2026-04-20,inflow,retail_sales,333.35,Daily retail sales receipts,
demo_business_001,L0000928,2026-04-21,outflow,inventory_restock,2973.78,Routine inventory / COGS restock,
demo_business_001,L0000610,2026-04-21,inflow,retail_sales,280.2,Daily retail sales receipts,
demo_business_001,L0000839,2026-04-21,inflow,wholesale_invoice_payment,385.0,Invoice payment from Maple & Co. Coworking,C002
demo_business_001,L0000857,2026-04-22,inflow,wholesale_invoice_payment,201.0,Invoice payment from Oakview Elementary PTA,C003
demo_business_001,L0000611,2026-04-22,inflow,retail_sales,484.55,Daily retail sales receipts,
demo_business_001,L0000612,2026-04-23,inflow,retail_sales,624.8,Daily retail sales receipts,
demo_business_001,L0000850,2026-04-24,inflow,wholesale_invoice_payment,224.0,Invoice payment from Downtown Fitness Studio,C007
demo_business_001,L0000613,2026-04-24,inflow,retail_sales,602.35,Daily retail sales receipts,
demo_business_001,L0000614,2026-04-25,inflow,retail_sales,999.0,Daily retail sales receipts,
demo_business_001,L0000615,2026-04-26,inflow,retail_sales,641.35,Daily retail sales receipts,
demo_business_001,L0000616,2026-04-27,inflow,retail_sales,482.35,Daily retail sales receipts,
demo_business_001,L0000617,2026-04-28,inflow,retail_sales,483.25,Daily retail sales receipts,
demo_business_001,L0000618,2026-04-29,inflow,retail_sales,493.35,Daily retail sales receipts,
demo_business_001,L0000619,2026-04-30,inflow,retail_sales,554.8,Daily retail sales receipts,
demo_business_001,L0001000,2026-05-01,outflow,loan_payment,650.0,Equipment loan installment,
